Audiobook name,Review Date,Rating,Transaction ID
Audiobook #2,24/08/17,10,7200820
Audiobook #3,24/08/17,10,7137420
Other,24/08/17,8,5819620
Audiobook #1,24/08/17,10,8673440
Other,24/08/17,10,7184320
Audiobook #2,24/08/17,10,1180320
Other,24/08/17,10,7575420
Audiobook #4,24/08/17,10,7556540
Audiobook #7,24/08/17,9,8133540
Audiobook #1,24/08/17,10,9631730
Audiobook #1,24/08/17,10,7106910
Audiobook #2,24/08/17,10,7648250
Other,24/08/17,10,7420840
Audiobook #1,24/08/17,10,8042420
Audiobook #2,23/08/17,10,7584030
Audiobook #3,23/08/17,9,9252820
Audiobook #2,23/08/17,10,5761520
Other,23/08/17,10,7173820
Audiobook #2,23/08/17,8,7162720
Audiobook #1,23/08/17,10,7099320
Audiobook #1,23/08/17,10,7386511
Audiobook #2,23/08/17,9,7122510
Audiobook #7,23/08/17,10,8872020
Audiobook #2,23/08/17,10,8338190
Audiobook #2,23/08/17,9,7081710
Audiobook #3,23/08/17,9,9644830
Audiobook #2,23/08/17,10,5176460
Audiobook #5,23/08/17,9,9470010
Audiobook #2,23/08/17,10,7178310
Audiobook #3,23/08/17,10,7085330
Audiobook #3,23/08/17,10,6848730
Audiobook #2,23/08/17,10,7139650
Audiobook #2,23/08/17,9,7499710
Audiobook #2,23/08/17,9,7089320
Audiobook #4,23/08/17,9,7089440
Audiobook #5,23/08/17,10,7091470
Audiobook #1,23/08/17,10,7090211
Audiobook #1,23/08/17,8,9069620
Other,23/08/17,8,7091230
Audiobook #1,23/08/17,6,4036430
Audiobook #2,23/08/17,10,7685110
Audiobook #1,23/08/17,10,7096740
Audiobook #3,23/08/17,10,7110110
Audiobook #2,23/08/17,8,7154110
Audiobook #2,23/08/17,6,6446810
Audiobook #2,23/08/17,10,7095250
Audiobook #2,23/08/17,9,7175420
Other,23/08/17,10,7174030
Audiobook #7,23/08/17,8,7131310
Audiobook #5,23/08/17,9,7289910
Audiobook #2,23/08/17,10,7394040
Audiobook #4,23/08/17,9,8178740
Audiobook #2,23/08/17,8,7219510
Other,23/08/17,4,7116010
Audiobook #1,23/08/17,8,7212440
Audiobook #2,22/08/17,10,7401610
Audiobook #3,22/08/17,10,7196320
Audiobook #1,22/08/17,4,7124270
Audiobook #4,22/08/17,8,7213830
Audiobook #7,22/08/17,10,10434920
Audiobook #4,22/08/17,10,9052030
Audiobook #1,22/08/17,6,8436020
Audiobook #2,22/08/17,8,7696710
Audiobook #3,22/08/17,10,10806620
Audiobook #7,22/08/17,10,7123730
Audiobook #2,22/08/17,10,9385120
Audiobook #1,22/08/17,10,7454710
Audiobook #7,22/08/17,8,11873740
Audiobook #1,22/08/17,7,7678340
Audiobook #5,22/08/17,8,7115320
Audiobook #1,22/08/17,8,8008911
Audiobook #4,22/08/17,8,7120650
Audiobook #2,22/08/17,10,7229820
Audiobook #4,22/08/17,9,7059710
Audiobook #2,22/08/17,10,7291220
Audiobook #9,22/08/17,10,7147011
Audiobook #3,22/08/17,9,12023540
Audiobook #3,22/08/17,8,6461020
Audiobook #2,22/08/17,8,7130520
Audiobook #2,22/08/17,10,7117530
Other,22/08/17,10,7117820
Audiobook #2,22/08/17,6,8913120
Audiobook #2,22/08/17,8,7912210
Audiobook #2,22/08/17,8,7119320
Audiobook #4,22/08/17,8,7300111
Audiobook #2,22/08/17,7,7175320
Audiobook #1,22/08/17,10,7122790
Audiobook #7,22/08/17,10,7417040
Audiobook #1,22/08/17,8,9080310
Audiobook #2,22/08/17,10,9687620
Audiobook #4,22/08/17,10,9123920
Audiobook #1,22/08/17,10,7431110
Audiobook #1,22/08/17,10,7127970
Audiobook #9,22/08/17,8,10985820
Audiobook #3,22/08/17,9,2151130
Audiobook #4,22/08/17,10,7596310
Audiobook #2,22/08/17,8,7436820
Audiobook #3,22/08/17,8,8768940
Audiobook #1,22/08/17,8,8303610
Audiobook #3,22/08/17,9,7130820
Audiobook #1,22/08/17,9,4307510
Audiobook #1,22/08/17,10,7196010
Audiobook #2,22/08/17,10,7608050
Audiobook #1,22/08/17,10,3848360
Audiobook #1,22/08/17,10,7331170
Audiobook #1,21/08/17,10,8472040
Audiobook #4,21/08/17,8,7133320
Audiobook #1,21/08/17,8,11283711
Audiobook #7,21/08/17,9,7136220
Audiobook #7,21/08/17,9,8352940
Audiobook #1,21/08/17,10,7165910
Audiobook #2,21/08/17,10,7970710
Audiobook #1,21/08/17,10,7464510
Audiobook #4,21/08/17,7,7140940
Other,21/08/17,8,9050320
Audiobook #2,21/08/17,9,5160060
Audiobook #2,21/08/17,10,7183650
Audiobook #4,21/08/17,8,8266910
Audiobook #4,21/08/17,8,7384540
Audiobook #7,21/08/17,10,7165870
Audiobook #2,21/08/17,8,7195620
Audiobook #5,21/08/17,10,7145740
Audiobook #2,21/08/17,10,7705990
Audiobook #1,21/08/17,10,4779980
Audiobook #2,21/08/17,9,7307870
Audiobook #1,21/08/17,10,7440740
Audiobook #2,21/08/17,8,7203111
Audiobook #1,21/08/17,10,7261520
Audiobook #1,21/08/17,5,8234620
Audiobook #3,21/08/17,7,7168810
Audiobook #2,21/08/17,10,7162320
Audiobook #1,21/08/17,10,7383350
Other,21/08/17,10,7396730
Audiobook #1,21/08/17,10,8429110
Audiobook #7,21/08/17,9,7157610
Audiobook #2,21/08/17,10,7833690
Audiobook #2,21/08/17,8,7214310
Audiobook #1,21/08/17,10,7184910
Audiobook #5,21/08/17,10,11272340
Audiobook #2,21/08/17,10,1716920
Audiobook #3,21/08/17,10,7252240
Audiobook #9,21/08/17,10,7352920
Audiobook #2,21/08/17,9,7187510
Audiobook #4,21/08/17,6,8219110
Audiobook #1,21/08/17,8,7282450
Audiobook #4,21/08/17,10,7521711
Audiobook #4,21/08/17,8,7194511
Other,21/08/17,10,7181320
Audiobook #4,21/08/17,8,7204520
Audiobook #1,21/08/17,8,7664310
Audiobook #3,21/08/17,7,7184640
Audiobook #1,21/08/17,8,7726820
Audiobook #2,21/08/17,9,7179610
Audiobook #2,21/08/17,10,5453330
Audiobook #2,21/08/17,10,7835530
Audiobook #3,21/08/17,10,7895320
Audiobook #4,20/08/17,9,7146610
Audiobook #2,20/08/17,9,8171010
Audiobook #2,20/08/17,10,7476040
Audiobook #1,20/08/17,10,7208530
Audiobook #2,20/08/17,9,4692950
Audiobook #2,20/08/17,9,8953810
Audiobook #2,20/08/17,9,7202410
Audiobook #2,20/08/17,10,7713911
Audiobook #2,20/08/17,10,10239940
Audiobook #2,20/08/17,8,7240710
Audiobook #4,20/08/17,9,9453020
Audiobook #3,20/08/17,8,4884510
Audiobook #2,20/08/17,10,7949850
Audiobook #1,20/08/17,10,7199020
Audiobook #2,20/08/17,10,7764120
Audiobook #3,20/08/17,10,7238210
Audiobook #2,20/08/17,10,1149420
Audiobook #3,20/08/17,10,7285510
Audiobook #4,20/08/17,10,7492320
Other,20/08/17,9,9378611
Audiobook #2,20/08/17,6,7302650
Audiobook #9,20/08/17,8,10556611
Audiobook #2,20/08/17,10,7257840
Other,20/08/17,8,5319910
Audiobook #3,20/08/17,5,7653620
Audiobook #2,20/08/17,8,7632111
Audiobook #1,20/08/17,10,7189310
Audiobook #3,20/08/17,9,6922650
Audiobook #4,20/08/17,10,9050240
Audiobook #2,20/08/17,6,7505530
Audiobook #3,20/08/17,9,8103340
Audiobook #4,20/08/17,10,7190440
Audiobook #2,20/08/17,10,7172450
Other,19/08/17,10,5157960
Audiobook #7,19/08/17,10,7807640
Audiobook #2,19/08/17,9,7234911
Audiobook #1,19/08/17,5,9639930
Audiobook #2,19/08/17,7,9704310
Audiobook #2,19/08/17,10,7197530
Audiobook #4,19/08/17,9,7199420
Audiobook #1,19/08/17,10,7271570
Audiobook #2,19/08/17,8,7267570
Audiobook #4,19/08/17,8,7432140
Audiobook #1,19/08/17,6,7223320
Audiobook #2,19/08/17,8,7153230
Audiobook #3,19/08/17,9,8223440
Audiobook #1,19/08/17,8,5988810
Audiobook #4,19/08/17,10,4771480
Audiobook #2,19/08/17,10,9139920
Audiobook #1,19/08/17,10,10498720
Other,19/08/17,9,7209611
Audiobook #2,19/08/17,8,7244520
Audiobook #2,19/08/17,8,7309010
Audiobook #7,19/08/17,10,7419620
Audiobook #5,19/08/17,8,7214430
Audiobook #1,19/08/17,10,7405420
Audiobook #2,19/08/17,10,8531430
Audiobook #1,19/08/17,10,6499730
Audiobook #4,18/08/17,10,7210511
Audiobook #1,18/08/17,9,7223530
Other,18/08/17,10,7265970
Audiobook #1,18/08/17,10,7235310
Audiobook #4,18/08/17,9,8154120
Audiobook #1,18/08/17,9,7405620
Audiobook #9,18/08/17,1,7210940
Audiobook #2,18/08/17,5,7231210
Audiobook #2,18/08/17,8,7232740
Audiobook #4,18/08/17,8,5497540
Audiobook #2,18/08/17,10,4157120
Audiobook #4,18/08/17,10,5867930
Audiobook #7,18/08/17,10,10916420
Audiobook #3,18/08/17,10,5200960
Audiobook #4,18/08/17,9,6687310
Other,18/08/17,9,7343011
Audiobook #1,18/08/17,10,9429410
Audiobook #1,18/08/17,8,8460690
Audiobook #1,18/08/17,10,8585940
Audiobook #1,18/08/17,8,6846510
Audiobook #1,18/08/17,10,7242550
Audiobook #7,18/08/17,8,7256530
Other,18/08/17,10,7245510
Audiobook #1,18/08/17,8,8259620
Audiobook #5,18/08/17,8,9387720
Audiobook #2,18/08/17,10,7548610
Audiobook #2,17/08/17,10,7264140
Other,17/08/17,7,7224320
Audiobook #1,17/08/17,10,7780011
Audiobook #5,17/08/17,9,7227190
Audiobook #1,17/08/17,8,8985811
Audiobook #2,17/08/17,10,8312810
Audiobook #3,17/08/17,9,7275920
Audiobook #3,17/08/17,10,7227010
Audiobook #1,17/08/17,7,7379430
Audiobook #2,17/08/17,10,7751950
Audiobook #1,17/08/17,10,7409210
Audiobook #2,17/08/17,8,7250020
Audiobook #4,17/08/17,10,10620710
Audiobook #4,17/08/17,10,7230350
Audiobook #4,17/08/17,10,10241120
Audiobook #2,17/08/17,5,5926420
Audiobook #4,17/08/17,4,7459410
Audiobook #2,17/08/17,9,7242330
Audiobook #1,17/08/17,10,7494111
Audiobook #1,17/08/17,6,7387210
Audiobook #3,17/08/17,9,7574111
Audiobook #3,17/08/17,8,6870920
Audiobook #4,17/08/17,9,7235210
Audiobook #9,17/08/17,8,7288510
Audiobook #1,17/08/17,10,7240310
Audiobook #1,17/08/17,10,7658710
Audiobook #2,17/08/17,10,7246470
Audiobook #1,17/08/17,10,7319530
Audiobook #2,17/08/17,10,7255430
Audiobook #3,16/08/17,10,7277520
Audiobook #3,16/08/17,8,6359040
Audiobook #1,16/08/17,7,4602430
Audiobook #1,16/08/17,10,8914010
Audiobook #4,16/08/17,10,8897811
Audiobook #2,16/08/17,5,7250540
Audiobook #2,16/08/17,8,7629320
Audiobook #1,16/08/17,10,7972750
Audiobook #2,16/08/17,10,7332570
Audiobook #1,16/08/17,10,7375110
Audiobook #3,16/08/17,9,7285320
Audiobook #1,16/08/17,8,1565060
Audiobook #4,16/08/17,8,4003170
Audiobook #3,16/08/17,3,4744380
Other,16/08/17,10,4326850
Audiobook #2,16/08/17,10,7270640
Audiobook #4,16/08/17,9,7270770
Audiobook #7,16/08/17,9,9305411
Audiobook #2,16/08/17,10,5189230
Audiobook #1,16/08/17,10,7784710
Other,16/08/17,8,7286710
Audiobook #2,16/08/17,10,7294770
Audiobook #1,16/08/17,10,7470010
Audiobook #3,16/08/17,7,7294430
Audiobook #2,16/08/17,10,7355170
Audiobook #3,16/08/17,10,7478010
Audiobook #2,16/08/17,10,7293410
Audiobook #9,16/08/17,10,7699911
Audiobook #1,16/08/17,9,7552610
Audiobook #1,16/08/17,7,8306610
Audiobook #1,16/08/17,8,9650930
Audiobook #2,16/08/17,7,7298140
Other,16/08/17,10,7556010
Audiobook #1,16/08/17,7,4620380
Audiobook #2,16/08/17,8,8362510
Audiobook #1,16/08/17,10,9416910
Audiobook #2,16/08/17,9,8985920
Audiobook #4,16/08/17,10,6332520
Audiobook #2,16/08/17,10,2343420
Audiobook #4,16/08/17,9,7336410
Audiobook #2,16/08/17,8,7567930
Audiobook #4,15/08/17,10,7340810
Audiobook #2,15/08/17,10,7486630
Audiobook #2,15/08/17,10,8281110
Audiobook #4,15/08/17,10,7332850
Audiobook #1,15/08/17,7,7316530
Audiobook #9,15/08/17,7,7317570
Audiobook #2,15/08/17,7,4279411
Audiobook #4,15/08/17,6,7321111
Audiobook #4,15/08/17,5,7370011
Audiobook #4,15/08/17,7,7311540
Other,15/08/17,8,7316410
Audiobook #4,15/08/17,9,7318110
Audiobook #7,15/08/17,9,8954940
Audiobook #1,15/08/17,8,4190720
Audiobook #1,15/08/17,10,7214870
Audiobook #3,15/08/17,10,7616211
Audiobook #4,15/08/17,10,7960550
Audiobook #3,15/08/17,10,4761520
Audiobook #9,15/08/17,6,7347270
Audiobook #1,15/08/17,10,7324950
Audiobook #1,15/08/17,9,8194110
Audiobook #4,15/08/17,10,7324770
Audiobook #3,15/08/17,10,7325820
Audiobook #3,15/08/17,10,7632810
Audiobook #3,15/08/17,9,7334011
Audiobook #2,15/08/17,7,7374750
Audiobook #1,15/08/17,9,9076630
Other,15/08/17,10,7457010
Audiobook #1,15/08/17,2,7345430
Audiobook #1,15/08/17,10,7336770
Audiobook #2,15/08/17,8,7639010
Other,15/08/17,8,7984310
Audiobook #3,15/08/17,7,7748610
Audiobook #1,15/08/17,10,7827450
Audiobook #4,15/08/17,7,7406510
Audiobook #1,15/08/17,10,11453120
Audiobook #9,15/08/17,10,7337870
Audiobook #2,15/08/17,9,7856340
Audiobook #1,14/08/17,10,7824310
Other,14/08/17,10,7470810
Audiobook #4,14/08/17,8,8992640
Audiobook #1,14/08/17,8,7417311
Other,14/08/17,9,7411220
Audiobook #2,14/08/17,10,7602910
Audiobook #1,14/08/17,9,9725310
Audiobook #4,14/08/17,10,7414511
Audiobook #2,14/08/17,9,7361430
Audiobook #1,14/08/17,7,7373130
Other,14/08/17,10,7376710
Audiobook #2,14/08/17,10,7617990
Audiobook #2,14/08/17,10,7365010
Audiobook #1,14/08/17,9,7589120
Audiobook #1,14/08/17,10,7379930
Other,14/08/17,8,11118540
Audiobook #2,14/08/17,10,7367930
Audiobook #4,14/08/17,6,5887530
Audiobook #1,14/08/17,10,7370290
Audiobook #3,14/08/17,10,7370420
Audiobook #2,14/08/17,10,7408440
Audiobook #1,14/08/17,10,10956910
Audiobook #1,14/08/17,10,7373330
Audiobook #3,14/08/17,10,7637040
Audiobook #1,14/08/17,10,7375030
Audiobook #7,14/08/17,10,7572420
Audiobook #4,14/08/17,10,7379720
Audiobook #4,14/08/17,9,8432210
Other,14/08/17,10,8626440
Audiobook #2,14/08/17,10,1516630
Audiobook #7,14/08/17,9,9273911
Other,14/08/17,9,7605720
Audiobook #2,13/08/17,10,7400510
Audiobook #4,13/08/17,9,7382810
Audiobook #2,13/08/17,10,7380610
Other,13/08/17,10,2454120
Audiobook #9,13/08/17,10,7380950
Audiobook #2,13/08/17,10,11777510
Audiobook #7,13/08/17,3,7586430
Audiobook #1,13/08/17,10,7653810
Audiobook #1,13/08/17,10,5181560
Audiobook #9,13/08/17,10,7383420
Audiobook #1,13/08/17,10,8222540
Audiobook #1,13/08/17,9,7384920
Audiobook #4,13/08/17,7,7441840
Other,13/08/17,10,7457240
Other,13/08/17,10,5084820
Audiobook #1,13/08/17,10,7417720
Audiobook #1,13/08/17,8,7432740
Audiobook #4,13/08/17,10,7442210
Audiobook #2,13/08/17,4,7450910
Audiobook #3,13/08/17,10,7388130
Audiobook #2,13/08/17,10,7729640
Other,13/08/17,8,4182111
Audiobook #1,13/08/17,10,7645920
Audiobook #1,13/08/17,8,7356970
Audiobook #3,13/08/17,10,7994620
Audiobook #4,13/08/17,7,7474120
Other,13/08/17,10,7397910
Audiobook #2,13/08/17,10,2254720
Audiobook #4,12/08/17,10,7794620
Audiobook #2,12/08/17,10,7457810
Audiobook #7,12/08/17,8,7205411
Audiobook #3,12/08/17,8,7469010
Other,12/08/17,10,7421620
Audiobook #3,12/08/17,10,7435810
Audiobook #3,12/08/17,10,6368010
Audiobook #1,12/08/17,9,9171610
Audiobook #7,12/08/17,6,7596220
Audiobook #1,12/08/17,8,7582290
Audiobook #3,12/08/17,10,7424311
Audiobook #7,12/08/17,8,9326230
Other,12/08/17,7,7955950
Audiobook #4,12/08/17,10,7415310
Audiobook #2,12/08/17,7,7515820
Other,12/08/17,10,10574520
Other,12/08/17,10,7657030
Audiobook #1,12/08/17,8,7531010
Audiobook #1,12/08/17,10,8270720
Audiobook #1,12/08/17,10,8007440
Audiobook #3,12/08/17,10,8463020
Audiobook #2,12/08/17,10,7430430
Other,12/08/17,10,6678011
Audiobook #1,12/08/17,8,1446640
Audiobook #2,12/08/17,9,7434830
Audiobook #7,12/08/17,8,7581610
Audiobook #3,12/08/17,10,7703411
Audiobook #1,12/08/17,7,7467120
Audiobook #9,12/08/17,10,8731820
Audiobook #4,12/08/17,10,8245010
Audiobook #4,12/08/17,10,8402140
Audiobook #3,12/08/17,10,7609220
Audiobook #2,11/08/17,9,8405020
Audiobook #1,11/08/17,6,7430110
Audiobook #1,11/08/17,10,7724110
Audiobook #2,11/08/17,10,7545910
Audiobook #1,11/08/17,6,7498220
Audiobook #2,11/08/17,10,7421710
Audiobook #9,11/08/17,10,8212830
Audiobook #4,11/08/17,6,4731880
Other,11/08/17,10,8882710
Audiobook #1,11/08/17,10,7438910
Audiobook #1,11/08/17,10,8070610
Audiobook #4,11/08/17,10,7921930
Audiobook #3,11/08/17,8,9102110
Audiobook #1,11/08/17,10,7453620
Audiobook #3,11/08/17,10,9059020
Audiobook #3,11/08/17,10,7798320
Audiobook #1,11/08/17,8,7427910
Audiobook #2,11/08/17,10,7471150
Audiobook #7,11/08/17,8,8984110
Audiobook #1,11/08/17,8,1259740
Audiobook #7,11/08/17,9,7835930
Audiobook #3,11/08/17,7,8125511
Audiobook #4,11/08/17,8,1405230
Audiobook #9,11/08/17,8,7528810
Audiobook #1,11/08/17,7,4212680
Audiobook #2,11/08/17,10,7775730
Audiobook #1,11/08/17,8,7435530
Other,11/08/17,10,7574630
Audiobook #3,11/08/17,9,7438710
Audiobook #1,10/08/17,8,8712940
Audiobook #4,10/08/17,8,7442530
Audiobook #2,10/08/17,10,7603310
Audiobook #7,10/08/17,10,4475360
Audiobook #7,10/08/17,10,8147220
Audiobook #1,10/08/17,10,10194820
Audiobook #9,10/08/17,7,7484130
Audiobook #1,10/08/17,8,10834740
Audiobook #7,10/08/17,10,7675030
Audiobook #1,10/08/17,10,7746030
Audiobook #1,10/08/17,10,7735230
Audiobook #2,10/08/17,8,7621310
Audiobook #9,10/08/17,7,1822720
Audiobook #2,10/08/17,6,7511620
Audiobook #2,10/08/17,10,1249410
Other,10/08/17,10,7804210
Other,10/08/17,10,8218430
Audiobook #4,10/08/17,9,7489420
Audiobook #2,10/08/17,8,9531890
Audiobook #4,10/08/17,10,10350020
Audiobook #2,10/08/17,4,7962650
Audiobook #3,10/08/17,10,5860330
Audiobook #4,10/08/17,7,7618350
Audiobook #3,10/08/17,10,4273330
Audiobook #2,10/08/17,10,9550311
Audiobook #4,10/08/17,10,7432430
Audiobook #2,10/08/17,8,7778620
Other,10/08/17,5,8031840
Audiobook #4,10/08/17,10,7575630
Audiobook #3,10/08/17,8,7487910
Audiobook #1,10/08/17,5,11170720
Audiobook #3,10/08/17,10,7518230
Audiobook #1,10/08/17,10,8105630
Audiobook #1,10/08/17,10,11750740
Audiobook #3,10/08/17,9,7715810
Audiobook #2,10/08/17,10,2213210
Audiobook #1,10/08/17,10,7757620
Audiobook #1,10/08/17,8,7690930
Audiobook #1,10/08/17,10,7467230
Audiobook #2,10/08/17,8,7269570
Audiobook #9,10/08/17,8,6163120
Other,10/08/17,9,8493530
Audiobook #2,10/08/17,6,7462690
Audiobook #1,9/08/17,10,7471720
Audiobook #1,9/08/17,8,10944620
Audiobook #4,9/08/17,10,9378911
Audiobook #4,9/08/17,7,7466520
Audiobook #2,9/08/17,10,10929340
Audiobook #4,9/08/17,9,7575720
Audiobook #2,9/08/17,10,11666190
Audiobook #2,9/08/17,10,8986640
Audiobook #2,9/08/17,10,7613140
Audiobook #1,9/08/17,10,9082040
Audiobook #4,9/08/17,8,6192010
Audiobook #2,9/08/17,10,8319510
Audiobook #4,9/08/17,8,4042030
Audiobook #2,9/08/17,7,7485940
Audiobook #2,9/08/17,10,7755250
Audiobook #4,9/08/17,10,7542840
Audiobook #4,9/08/17,9,7487020
Audiobook #9,9/08/17,4,7923730
Audiobook #1,9/08/17,8,5866210
Audiobook #5,9/08/17,9,7634410
Audiobook #3,9/08/17,10,6528930
Audiobook #2,9/08/17,9,5847220
Audiobook #1,9/08/17,5,1938620
Audiobook #1,9/08/17,2,7599030
Audiobook #3,9/08/17,10,7947630
Audiobook #2,9/08/17,9,7469910
Audiobook #4,9/08/17,7,7476740
Audiobook #2,9/08/17,8,7475930
Audiobook #2,9/08/17,10,7498310
Audiobook #1,9/08/17,9,7491420
Other,9/08/17,9,7492710
Audiobook #1,9/08/17,10,8662410
Audiobook #1,9/08/17,9,7477810
Audiobook #9,9/08/17,7,7576020
Audiobook #1,9/08/17,10,7485740
Other,9/08/17,8,8005020
Audiobook #2,9/08/17,10,7594740
Audiobook #1,9/08/17,8,7498120
Audiobook #1,9/08/17,10,7335870
Audiobook #2,9/08/17,10,8046940
Audiobook #1,9/08/17,9,4680960
Audiobook #3,9/08/17,10,7486020
Audiobook #1,8/08/17,10,7484610
Audiobook #5,8/08/17,8,7630110
Audiobook #1,8/08/17,6,9037930
Audiobook #2,8/08/17,8,7626130
Audiobook #4,8/08/17,7,7404640
Other,8/08/17,10,7490740
Audiobook #7,8/08/17,10,7529840
Other,8/08/17,10,8046120
Audiobook #2,8/08/17,10,5667270
Audiobook #3,8/08/17,10,7172170
Audiobook #1,8/08/17,10,7775030
Audiobook #2,8/08/17,10,8951230
Audiobook #1,8/08/17,10,7995510
Audiobook #4,8/08/17,9,7548420
Audiobook #1,8/08/17,10,7860510
Audiobook #1,8/08/17,10,7801620
Audiobook #4,8/08/17,9,8647790
Audiobook #4,8/08/17,10,8035940
Audiobook #1,8/08/17,9,3877110
Audiobook #2,8/08/17,7,7568010
Other,8/08/17,9,7501320
Audiobook #3,8/08/17,10,8022110
Audiobook #1,8/08/17,10,5931340
Audiobook #2,8/08/17,8,7503211
Audiobook #2,8/08/17,9,9581630
Audiobook #4,8/08/17,10,7666820
Audiobook #4,8/08/17,10,7502910
Audiobook #1,8/08/17,8,7583620
Audiobook #1,8/08/17,9,7507540
Audiobook #4,8/08/17,10,7620130
Audiobook #1,8/08/17,10,7506210
Audiobook #2,8/08/17,7,7507910
Audiobook #7,7/08/17,6,7587810
Audiobook #1,7/08/17,10,7519530
Audiobook #3,7/08/17,10,7509010
Audiobook #2,7/08/17,10,9571320
Audiobook #3,7/08/17,10,9412940
Audiobook #2,7/08/17,7,7511510
Other,7/08/17,10,7755110
Audiobook #1,7/08/17,10,9513520
Audiobook #4,7/08/17,9,1807120
Audiobook #3,7/08/17,8,7648030
Audiobook #2,7/08/17,7,7667510
Audiobook #1,7/08/17,9,5257470
Other,7/08/17,9,7536520
Audiobook #4,7/08/17,8,7554110
Audiobook #2,7/08/17,10,7643420
Other,7/08/17,10,7533410
Audiobook #5,7/08/17,9,7569290
Audiobook #2,7/08/17,10,7569530
Audiobook #1,7/08/17,10,3906150
Other,7/08/17,10,7722540
Audiobook #2,7/08/17,7,7571640
Other,7/08/17,9,11848410
Audiobook #1,7/08/17,4,8506611
Audiobook #4,7/08/17,10,8097530
Audiobook #2,7/08/17,10,7547210
Audiobook #3,7/08/17,6,7588130
Audiobook #2,7/08/17,2,7661910
Audiobook #4,7/08/17,10,11902310
Audiobook #1,7/08/17,8,11075020
Audiobook #2,7/08/17,9,7812911
Other,7/08/17,6,7831010
Audiobook #4,7/08/17,10,7674220
Audiobook #2,7/08/17,7,7610930
Audiobook #9,7/08/17,9,1233211
Audiobook #4,7/08/17,7,7474950
Other,7/08/17,10,7590340
Audiobook #1,7/08/17,8,8126210
Audiobook #1,7/08/17,10,10393840
Audiobook #9,7/08/17,10,8445810
Audiobook #1,7/08/17,9,7857210
Audiobook #7,7/08/17,9,7807230
Audiobook #2,7/08/17,8,8627730
Audiobook #2,7/08/17,10,9117440
Audiobook #1,7/08/17,10,1149540
Audiobook #4,7/08/17,10,7649030
Audiobook #1,7/08/17,10,7758210
Other,7/08/17,10,7617590
Audiobook #2,6/08/17,10,7990020
Audiobook #4,6/08/17,9,7569820
Audiobook #1,6/08/17,10,8293510
Audiobook #2,6/08/17,10,7571210
Audiobook #3,6/08/17,10,7571540
Audiobook #1,6/08/17,10,7606720
Audiobook #5,6/08/17,10,7718420
Audiobook #1,6/08/17,10,8573930
Audiobook #3,6/08/17,10,7594410
Audiobook #7,6/08/17,10,7607690
Audiobook #4,6/08/17,8,7578820
Audiobook #2,6/08/17,4,7861990
Audiobook #2,6/08/17,10,3828070
Audiobook #2,6/08/17,10,8688240
Audiobook #4,6/08/17,9,7584711
Audiobook #1,6/08/17,10,7584320
Audiobook #1,6/08/17,10,8046810
Audiobook #4,6/08/17,10,8344930
Audiobook #2,6/08/17,8,7600310
Audiobook #4,6/08/17,10,7643810
Audiobook #2,6/08/17,10,7666020
Audiobook #4,6/08/17,8,11149040
Audiobook #5,6/08/17,10,7731410
Audiobook #1,6/08/17,3,7589410
Audiobook #4,6/08/17,8,8970610
Audiobook #7,6/08/17,10,7604620
Audiobook #2,6/08/17,10,7605840
Audiobook #4,6/08/17,9,7683930
Audiobook #9,6/08/17,10,7925520
Audiobook #7,5/08/17,8,7623290
Audiobook #7,5/08/17,6,7986030
Audiobook #4,5/08/17,6,8905640
Other,5/08/17,8,7927130
Audiobook #1,5/08/17,10,8035540
